stock,,
Product Name,Product SKU,Barcode
بطاطس ليز فورنو بالنكهة الإيطالية  18 * 40 غ,6281036194527,6281036194527
بطاطس ليز فورنو فلفل اسود 170غ,6281036197108,6281036197108
بطاطس ليز فورنو فلفل أسود 50 غ,6281036194107,6281036194107
بطاطس ليز فورنو فلفل أسود 18 * 50 غ,6281036194121,6281036194121
بطاطس ليز فورنو لبنة و نعناع 160 غ,6281036197405,6281036197405
بطاطس ليز فورنو ليمون مع فلفل اسود,6281036194305,6281036194305
بطاطس ليز فورنو ليمون و فلفل أسود 120 جم,6281036197306,6281036197306
بطاطس ليز فيوجن الايطالية طماطم 160غ,6281036197504,6281036197504
بطاطس ليز فيوجن لبنة زعتر 160 جم,6281036197603,6281036197603
بطاطس ليز ماكس بالجبنة 50 غ,6281036134202,6281036134202
بطاطس ليز ماكس بالجبنة 20 * 50 غ,349649,349649
بطاطس ليز ماكس جبنة 200 غ,6281036137203,6281036137203
بطاطس ليز ماكس حار 50 غ,6281036134103,6281036134103
بطاطس ليز ماكس حار 20 * 50 غ,354450,354450
بطاطس ليز ماكس حار 20 * 50 غ,354452,354452
بطاطس ليز ماكس حار جديد 180 غ,6281036137104,6281036137104
بطاطس ليز ماكس خل 50 غ,6281036005021,6281036005021
بطاطس ليز ماكس خل 20 * 50 غ,810502,810502
بطاطس مرامي بالطعم الطبيعي 40 جم,6281071252121,6281071252121
بطاطس مرامي بالطعم الطبيعي 18 * 40 جم,6281071113217,6281071113217
بطاطس مرامي جبنة فرنسية 35 جم,6281071273652,6281071273652
بطاطس مرامي جبنة فرنسية 25 * 35 جم,6281071273706,6281071273706
بطاطس مرامي خل وملح 35 جم,6281071273621,6281071273621
بطاطس مرامي خل وملح 25 * 35 جم,6281071273683,6281071273683
بطاطس مرامي طبيعي 35 جم,6281071273638,6281071273638
بطاطس مرامي طبيعي 25 * 35 جم,6281071273690,6281071273690
بطاطس مرامي عائلي خل وملح قليل الدسم 100 جم,6281071114160,6281071114160
بطاطس مرامي عائلي خل وملح قليل الدسم 16 * 100 جم,6281071114368,6281071114368
بطاطس مرامي عائلي طبيعي قليل الدسم 100 جم,6281071113163,6281071113163
بطاطس مرامي عائلي طبيعي قليل الدسم 16 * 100 جم,6281071113361,6281071113361
بطاطس مرامي عائلي قليل الدسم 100 جم,6281071111169,6281071111169
بطاطس مرامي عائلي قليل الدسم 16 * 100 جم,6281071111367,6281071111367
بطاطس مرامي فلفل,6281071271122,6281071271122
بطاطس مرامي فلفل 18 حبة,6281071112210,6281071112210
بطاطس مرامي كاتشب ,6281071267125,6281071267125
بطاطس مرامي كاتشب 18 حبة,6281071111213,6281071111213
بطاطس مرامي مشوي دجاج,6281071146123,6281071146123
بطاطس مرامي مشوي دجاج 18 حبة,6281071146215,6281071146215
بطاطس مرامي مشويات 35 جم,6281071273645,6281071273645
بطاطس مرامي مشويات 25 * 35 جم,6281071273713,6281071273713
بطاطس هوت استيك عيدان حار 50 جم,87034040240,87034040240
بفك الامارات علبة,6291028016119,6291028016119
بفك البحرين بالفلفل الحار 20 جم,6084000110093,6084000110093
بفك البحرين بالفلفل الحار 18 * 20 جم,2000041,2000041
بفك البحرين بالكاتشب 20 جم,6084000110246,6084000110246
بفك البحرين بالكاتشب 18 * 20 جم,2000042,2000042
بفك البحرين بنكهة الجبن 20 جم,6084000110017,6084000110017
بفك البحرين بنكهة الجبن 18 * 20 جم,2000043,2000043
بلوبيري موفن كيك 90 جم,6281123034927,6281123034927
بنان شابورة ابيض 350 جم,6281102090012,6281102090012
بيستو صلصة مكرونة قودي 190 جم,6281014303132,6281014303132
بيستو صلصة مكرونة قودي 12 *  190 جم,010628101430313215,010628101430313215
بيوقلز فلفل حار,5203912390923,5203912390923
تانج اناناس علب 2.5 كجم,7622300470241,7622300470241
تانج اناناس علب 6 * 2.5 كجم,7622300470234,7622300470234
تانج اناناس كيس 500 جم,7622210375407,7622210375407
تانج اناناس كيس 24 * 500 جم,7622210375414,7622210375414
تانج برتقال زجاج 750 جم,7622300473709,7622300473709
تانج برتقال زجاج 15 * 750 جم,7622300473679,7622300473679
تانج برتقال ظروف 25 جم,7622210847089,7622210847089
تانج برتقال ظروف 12 * 25 جم,7622210847096,7622210847096
تانج برتقال ظروف 8 * 12 * 25 جم,7622210847102,7622210847102
تانج برتقال علب 2.5 كجم,7622300470050,7622300470050
تانج برتقال علب 6 * 2.5 كجم,7622300470043,7622300470043
تانج برتقال كيس 500 جم,7622300292430,7622300292430
تانج برتقال كيس 24 * 500 جم,7622300292423,7622300292423
تانج بودره مانجو 500 جم,7622300292416,7622300292416
تانج بودره مانجو 24 * 500 جم,7622300292409,7622300292409
تانج توت مشكل علب 2.5 كجم,7622210865229,7622210865229
تانج توت مشكل علب 6 * 2.5 كجم,7622210865236,7622210865236
تانج كوكتيل ظروف 25 جم,7622210847171,7622210847171
تانج كوكتيل ظروف 12 * 25 جم,7622210847195,7622210847195
تانج كوكتيل ظروف 8 * 12 * 25 جم,7622210847249,7622210847249
تانج ليمون علب كبير  6  *  2.5 كجم,7622300470210,7622300470210
تانج ليمون كيس 500 جم,7622210375438,7622210375438
تانج ليمون كيس 24 * 500 جم,7622210375445,7622210375445
تانج ليمون ونعناع ظروف 25 جم,7622210847348,7622210847348
تانج ليمون ونعناع ظروف 12 * 25 جم,7622210847355,7622210847355
تانج ليمون ونعناع ظروف 8 * 12 * 25 جم,7622210847362,7622210847362
تانج مانجو زجاج 750 جم,7622300473723,7622300473723
تانج مانجو زجاج 15 * 750 جم,7622300473716,7622300473716
تانج مانجو ظروف 25 جم,7622210847119,7622210847119
تانج مانجو ظروف 12 * 25 جم,7622210847126,7622210847126
تانج مانجو ظروف 8 * 12 * 25 جم,7622210847263,7622210847263
تانج مانجو علب 2.5 كجم,7622300470074,7622300470074
تانج مانجو علب 6 * 2.5 كجم,7622300470067,7622300470067
تانج مشكل علب 2.5 كجم,7622300470203,7622300470203
تانج مشكل علب 6 * 2.5 كجم,7622300470197,7622300470197
تانج مشكل كيس 500 جم,7622210375377,7622210375377
تانج مشكل كيس 24 * 500 جم,7622210375384,7622210375384
تسالي كاتشب عائلي 170 جم,6281036177100,6281036177100
تسالي كاتشب عائلي 170 جم,6281036177155,6281036177155
تشاناتشور بار بيكيو 70 جم,846656014714,846656014714
جريش 2 كجم,6271003019045,6271003019045
جريش 5 كيلو,62857510299,62857510299
جريش تركي العيدان,6287004740567,6287004740567
جريش سعودى 2 كم,62857510266,62857510266
جريش سعودي صغير 2 كجم,6281103620058,6281103620058
جريش سعودي صغير 10 * 2 كجم,1400046,1400046
جريش نجمة سوبر,6287005530310,6287005530310
حشوة بندق لورانس 550 جم,6287011700219,6287011700219
حشوة تورته فرشلي كرز 595 جم,6281063881865,6281063881865
حشوة تورته فرشلي كرز 12 * 595 جم,16281063881862,16281063881862
حشوة سمبوسة دجاج الوطنية 500 جم,6281062350508,6281062350508
حشوة فستق لورنس 550 جم,6287011702008,6287011702008
حشوة كيك التوت الاسود فرشلي 595 جم,6281063881841,6281063881841
حشوة كيك التوت فرشلي 595 جم,6281063883807,6281063883807
حشوة كيك تفاح فرشلي 595 جم,6281063881896,6281063881896
حشوه تورته فرشلي توت ازرق 595 جم,6281063881858,6281063881858
حشوه تورته فرشلي توت ازرق 12 * 595 جم,16281063881855,16281063881855
حشوه تورته فرشلي فراولة 595 جم,6281063881889,6281063881889
حشوه تورته فرشلي فراولة 12 * 595 جم,16281063881886,16281063881886
حمص اسود العيدان 500 جم,6287004740468,6287004740468
حمص أسود 400 جم,6287008720176,6287008720176
حمص بالطحينية حدائق كلفورنيا 400 جم,32894011107,32894011107
حمص بيب 250 جم,6281063100140,6281063100140
حمص بيب كبير,6281063100133,6281063100133
حمص بيب كبير 12 حبة,62810633059654,62810633059654
حمص حب العيدان 300 جم,6287004740628,6287004740628
حمص حب زجاج تايل 400 جم,6281100681748,6281100681748
حمص حدائق كلفورنيا صغير 220 جم,32894011114,32894011114
حمص حدائق كلفورنيا صغير 12 * 220 جم,882149040563,882149040563
حمص ديلمو صغير,5600370472497,5600370472497
حمص ديلمو صغير 12 حبة,5600370472508,5600370472508
حمص شاتورة كبير 380 جم,5281003810062,5281003810062
حمص شاتورة كبير 12 * 380 جم,735143053476,735143053476
حمص شانا دال هندي لونا 400 جم,6281020339040,6281020339040
حمص شانا دال هندي لونا 24 * 400 جم,6281020339149,6281020339149
حمص شتورة 180 جم,5281003810499,5281003810499
حمص شتورة 24 * 180 جم,735143053469,735143053469
حمص شتورة بالطحينة 380 جم,5285001408320,5285001408320
حمص شتورة بالطحينة 24 * 380 جم,1808017,1808017
حمص لونا 400 جم,6281020010413,6281020010413
حمص لونا 24 * 400 جم,6281020010437,6281020010437
حمص لونا زجاج 370 جم,6281020337732,6281020337732
حمص لونا زجاج 12 * 370 جم,62810203356466,62810203356466
حمص لونا زجاج,6281020337633,6281020337633
حمص لونا زجاج شد 12,62810203357456,62810203357456
حمص مطحون الصيعري 400 جم,6287008720152,6287008720152
حمص مقروش 400 جم,6287004740475,6287004740475
حمص مقروش 400 جم,6287008720312,6287008720312
حمص هايل 400 جم,6281102640033,6281102640033
حمص هايل 24 * 400 جم,6281102641887,6281102641887
ورق عنب محشي اورلاندا 400 جم,6281091008746,6281091008746
ورق عنب محشي اورلاندا 24 * 400 جم,1808094,1808094
ورق عنب ابو دله,6953092400422,6953092400422
ورق عنب ابو دله زجاج 1 كيلو,6953092400439,6953092400439
ورق عنب ابو دله محشي 400 جم,6953092400415,6953092400415
ورق عنب الدرة محشي 1900 جم,6210241893406,6210241893406
ورق عنب الدرة محشي 6 * 1900 جم,1807956,1807956
ورق عنب الريف 1015 جم,6281106006187,6281106006187
ورق عنب الريف 12 * 1015 جم,6281106006194,6281106006194
ورق عنب الكرسي 1 كجم,658222941016,658222941016
ورق عنب الكرسي 12 * 1 كجم,6281091005103,6281091005103
ورق عنب اورلاندو 1 كجم,41733004279,41733004279
ورق عنب اورلاندو 1 كجم,46976000026,46976000026
ورق عنب اورلاندو 12 * 1 كجم,6281091002836,6281091002836
ورق عنب تريفا 960 جم,6281014301886,6281014301886
ورق عنب تريفا 12 * 960 جم,26281014301880,26281014301880
ورق عنب جرين لاند 400 جم,2000006974259,2000006974259
ورق عنب جرين لاند صوفيا 2 كيلو,6953092400071,6953092400071
ورق عنب جرين لاند محشي 2 كيلو,2000006974150,2000006974150
ورق عنب حلواني 6 * 500 جم,6281041419219,6281041419219
ورق عنب ريم 1000 جم,9495488656428,9495488656428
ورق عنب ريم 6 * 1000 جم,9495488656664,9495488656664
ورق عنب سوفيا 470 جم,6287013130014,6287013130014
ورق عنب سونان 454 جم,8690425000598,8690425000598
ورق عنب شتورة 1 كجم,5285000720379,5285000720379
ورق عنب شتورة 12 * 1 كجم,5285000720829,5285000720829
ورق عنب شتورة محشي 400 جم,6281106006033,6281106006033
ورق عنب شتورة محشي 2 كجم,6281106006019,6281106006019
ورق عنب شتورة محشي 6 * 2 كجم,6281106006026,6281106006026
ورق عنب صباحي زجاج 1 كيلو,6221060060276,6221060060276
ورق عنب قودي 960 جم,6281014301862,6281014301862
ورق عنب قودي 12 * 960 جم,26281014301866,26281014301866
ورق عنب كرسي,6281091001570,6281091001570
ورق عنب كرسي عرض 2*1 شد6,6281091006865,6281091006865
ورق عنب محشى سوفيا 2 كجم,2736493039903,2736493039903
ورق عنب محشى سوفيا 2 كجم,6287013130021,6287013130021
ورق عنب محشى سوفيا 6 * 2 كجم,6287013130205,6287013130205
ورق عنب محشي رنا 400 جم,6281100039129,6281100039129
وجبة خفيفة بطعم السلطة 25 جم,31146200030,31146200030
وجبة خفيفة بطعم السلطة 18 * 25 جم,8801007008486,8801007008486
وجبة خفيفة لورنس 180 جم,5905187500129,5905187500129
وجبة خفيفة لورنس 12 * 180 جم,4018077765261,4018077765261
وجبه خفيفة بطعم السلطة 90 جم,31146200047,31146200047
